OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1244732,2020-505946          ,DRUGS,DRUG TRAFFICKING/DELIVERY,8/6/2020,13700 BLOCK 19TH ST N,33613
1244772,2020-506905          ,THEFT,THEFT MOTOR VEHICLE PARTS,8/6/2020,4200 BLOCK FLETCHER AV E,33613
1245519,2020-514712          ,TRAFFIC,Property Damage,8/10/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1245625,2020-516026          ,BURGLARY,THEFT FROM A VEHICLE,8/11/2020,14600 BLOCK BANYAN BLUFF DR,33613
1245708,2020-519326          ,FRAUD,FRAUD-SWINDLE,8/12/2020,15300 BLOCK NEBRASKA AV N,33613
1247285,2020-534064          ,FRAUD,FRAUD-OTHER,8/20/2020,100 BLOCK SIOBHAN AV,33613
1247305,2020-535929          ,THEFT,THEFT VEHICLE & OTHER MOBILE,8/20/2020,13700 BLOCK NEBRASKA AV N,33613
1247706,2020-540343          ,BATTERY,BATTERY-SIMPLE,8/22/2020,100 BLOCK 138TH AV W,33613
1248559,2020-552628          ,DRUGS,DRUGS/NARCOTICS,8/27/2020,139TH AV E  /  19TH ST N,33613
1251410,2020-584831          ,BATTERY,BATTERY-SIMPLE,9/11/2020,4000 BLOCK TUMBLE WOOD TL,33613
1252114,2020-592690          ,ROBBERY,BUSINESS ROBBERY,9/15/2020,800 BLOCK BEARSS AV E,33613
1254152,2020-617004          ,THEFT,THEFT OF BICYCLE,9/25/2020,142ND AV E  /  12TH ST N,33613
1254922,2020-625989          ,DRUGS,DRUGS/NARCOTICS,9/29/2020,13700 BLOCK BRUCE B DOWNS BL,33613
1255197,2020-628287          ,FRAUD,FRAUD-SWINDLE,9/30/2020,15300 BLOCK NEBRASKA AV N,33613
1255217,2020-628320          ,BATTERY,BATTERY-SIMPLE,9/30/2020,13800 BLOCK AZALEA CR,33613
1256963,2020-647091          ,THEFT,THEFT MOTOR VEHICLE PARTS,10/8/2020,13600 BLOCK NEBRASKA AV N,33613
1257152,2020-641767          ,TRAFFIC,Property Damage,10/9/2020,BRUCE B DOWNS BL / BEARSS AV E,33613
1262811,2020-714506          ,BURGLARY,THEFT FROM A VEHICLE,11/5/2020,14700 BLOCK BANYAN BLUFF DR,33613
1262837,2020-716434          ,DRUGS,DRUG PARAPHERNALIA,11/5/2020,13700 BLOCK 19TH ST N,33613
1263750,2020-724559          ,BURGLARY,THEFT FROM A VEHICLE,11/9/2020,1200 BLOCK SKIPPER RD,33613
1264769,2020-737534          ,TRAFFIC,Property Damage,11/15/2020,PINE CHACE CT  /  GREGORY DR,33613
1264835,2020-737378          ,BATTERY,BATTERY-SIMPLE,11/15/2020,2800 BLOCK BEARSS AV E,33613
1267706,2020-774084          ,BURGLARY,BURGLARY OTHER STRUCTURE,11/30/2020,1200 BLOCK FOUR SEASONS BL,33613
1268536,2020-782219          ,BATTERY,BATTERY-SIMPLE,12/4/2020,PALM CROSSING DR  /  37TH ST N,33613
1268685,2020-783420          ,THEFT,PURSE SNATCHING,12/4/2020,13500 BLOCK FLORIDA AV N,33613
1269472,2020-790677          ,BURGLARY,THEFT FROM A VEHICLE,12/8/2020,2100 BLOCK PINE CHACE CT,33613
1269641,2020-794494          ,FRAUD,FRAUD-OTHER,12/9/2020,1500 BLOCK CHERRYWOOD AV,33613
1272237,2020-824503          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,12/22/2020,3400 BLOCK JEFFERSON COMMONS DR,33613
1277962,2021-43929           ,BATTERY,BATTERY-SIMPLE,1/21/2021,14800 BLOCK SHADY KNOLL CT,33613
1278835,2021-56157           ,TRAFFIC,Property Damage,1/26/2021,42ND ST N  /  BRUCE B DOWNS BL,33613
1279920,2021-67063           ,BURGLARY,THEFT FROM A VEHICLE,1/31/2021,1200 BLOCK 142ND AV E,33613
1043272,2018-80348           ,BATTERY,BATTERY ON ELDERLY - SIMPLE,2/2/2018,800 BLOCK WALKER DR,33613
1043610,2018-83178           ,DRUGS,DRUGS/NARCOTICS,2/3/2018,13700 BLOCK 19TH ST N,33613
1044188,2018-88691           ,BATTERY,BATTERY-SIMPLE,2/6/2018,2600 BLOCK BANYAN CT,33613
1044463,2018-093227          ,TRAFFIC,Property Damage,2/7/2018,BEARSS AV E / PINECREST RD,33613
1047028,2018-118932          ,DRUGS,DRUGS/NARCOTICS,2/17/2018,NEBRASKA AV N / BEARSS AV E,33549
1047228,2018-119642          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,2/18/2018,13700 BLOCK 19TH ST N,33613
1047280,2018-120392          ,TRAFFIC,Property Damage,2/18/2018,BEARSS AV E / BRUCE B DOWNS BL,33613
1054642,2018-195101          ,BATTERY,BATTERY-SIMPLE,3/20/2018,1400 BLOCK COURT OF FLAGS CT,33613
1057633,2018-224935          ,BATTERY,BATTERY-SIMPLE,4/1/2018,14600 BLOCK 43RD ST N,33613
1059325,2018-241310          ,THEFT,SHOPLIFTING,4/7/2018,15300 BLOCK NEBRASKA AV N,33613
1059654,2018-246103          ,BATTERY,BATTERY-SIMPLE,4/9/2018,14400 BLOCK 18TH ST N,33613
1060364,2018-250346          ,FRAUD,FRAUD-IMPERSONATION,4/11/2018,200 BLOCK BEARSS AV E,33613
1062259,2018-271913          ,TRAFFIC,Non Incapacitating Injury,4/19/2018,LAKE MAGDALENE BL / FLORIDA AV N,33549
1062333,2018-271917          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,4/19/2018,14500 BLOCK SEAFORD CR,33613
1062651,2018-275268          ,DUI,DUI (DRIVING UNDER INFLUENCE),4/21/2018,FOUR SEASONS BL / AUTUMN DR,33613
1066272,2018-314686          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,5/6/2018,13500 BLOCK GRAGSTON CR,33613
1066398,2018-317298          ,ASSAULT,AGGRAVATED ASSAULT,5/7/2018,1200 BLOCK SKIPPER RD,33613
1068047,2018-333938          ,THEFT,SHOPLIFTING,5/14/2018,15300 BLOCK NEBRASKA AV N,33613
1068834,2018-341393          ,TRAFFIC,Property Damage,5/17/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1069206,2018-343231          ,ASSAULT,AGGRAVATED ASSAULT,5/18/2018,1900 BLOCK GREGORY DR,33613
1072813,2018-383564          ,DUI,DUI (DRIVING UNDER INFLUENCE),6/3/2018,2200 BLOCK CEDAR TRACE CR,33613
1072973,2018-386087          ,THEFT,THEFT OF BICYCLE,6/4/2018,2100 BLOCK PINE CHACE CT,33613
1074862,2018-406855          ,DRUGS,DRUGS/NARCOTICS,6/12/2018,BEARSS AV E / NEBRASKA AV N,33549
1075778,2018-416054          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,6/16/2018,1900 BLOCK 142ND AV E,33613
1075990,2018-421727          ,TRAFFIC,Incapacitating,6/18/2018,SKIPPER RD / VALOR CR,33613
1076588,2018-425923          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,6/20/2018,1200 BLOCK SAND LAKE CR,33613
1077430,2018-437125          ,TRAFFIC,Incapacitating,6/24/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1082439,2018-494234          ,TRAFFIC,Property Damage,7/17/2018,13600 BLOCK 21ST ST N,33613
1084457,2018-518182          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,7/27/2018,14400 BLOCK HENSEL LN,33613
1086372,2018-540484          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,8/5/2018,2300 BLOCK CEDAR TRACE CR,33613
1088247,2018-559866          ,BATTERY,BATTERY-SIMPLE,8/13/2018,14100 BLOCK 20TH ST N,33613
1089372,2018-573204          ,THEFT,SHOPLIFTING,8/18/2018,15300 BLOCK NEBRASKA AV N,33613
1090065,2018-580534          ,DRUGS,DRUGS/NARCOTICS,8/21/2018,140TH AV E  /  15TH ST N,33613
1095924,2018-646884          ,TRAFFIC,Property Damage,9/16/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1097587,2018-663495          ,THEFT,GRAND THEFT - ALL OTHER,9/23/2018,1400 BLOCK 137TH AV E,33613
1100341,2018-693254          ,FRAUD,FRAUD-OTHER,10/4/2018,15300 BLOCK NEBRASKA AV N,33613
1101320,2018-701488          ,BURGLARY,THEFT FROM A VEHICLE,10/8/2018,1300 BLOCK SAND LAKE CR,33613
1101583,2018-706104          ,TRAFFIC,Property Damage,10/9/2018,BRUCE B DOWNS BL / 42ND ST N,33613
1101606,2018-705064          ,TRAFFIC,Property Damage,10/9/2018,22ND ST N / 138TH AV E,33613
1102499,2018-715488          ,BATTERY,BATTERY-SIMPLE,10/13/2018,14500 BLOCK SEAFORD CR,33613
1102562,2018-714608          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/13/2018,BEARSS AV E / BRUCE B DOWNS BL,33613
1104311,2018-734807          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/21/2018,14600 BLOCK 42ND ST N,33613
1106275,2018-755708          ,TRAFFIC,Property Damage,10/30/2018,BEARSS AV W / HAVEN BN,33613
1106604,2018-757166          ,BURGLARY,THEFT FROM A VEHICLE,10/31/2018,14200 BLOCK 42ND ST N,33613
1108021,2018-772902          ,BATTERY,BATTERY-SIMPLE,11/6/2018,14500 BLOCK SEAFORD CR,33613
1111147,2018-803991          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/19/2018,14500 BLOCK SEAFORD CR,33613
1112008,2018-814729          ,THEFT,SHOPLIFTING,11/24/2018,13600 BLOCK UNIVERSITY PZ,33613
1114776,2018-843613          ,BATTERY,BATTERY-SIMPLE,12/6/2018,2000 BLOCK GREGORY DR,33613
1114905,2018-844378          ,TRAFFIC,Property Damage,12/6/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1115008,2018-846989          ,TRAFFIC,Property Damage,12/7/2018,FLETCHER AV E / 42ND ST N,33613
1119880,2018-897630          ,TRAFFIC,Property Damage,12/29/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
