OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1221667,2020-217165          ,THEFT,GRAND THEFT - ALL OTHER,03/24/2020,9400 BLOCK TILLOTSON CT,33556
1236603,2020-406773          ,TRAFFIC,Property Damage,06/21/2020,GUNN HW  /  RACE TRACK RD,33556
1240350,2020-453244          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,07/12/2020,19100 BLOCK FORREST DR,33556
1249344,2020-1502208         ,FRAUD,FRAUD-CREDIT CARD,09/01/2020,16300 BLOCK MCGLAMERY RD,33556
1256815,2020-647281          ,TRAFFIC,Property Damage,10/08/2020,VAN DYKE RD  /  RAMBLEWOOD RD,33556
1256941,2020-646461          ,BATTERY,BATTERY-SIMPLE,10/08/2020,15000 BLOCK MEADOWLAKE ST,33556
1267240,2020-766098          ,BATTERY,BATTERY-SIMPLE,11/27/2020,17900 BLOCK CRAWLEY RD,33556
1269006,2020-787951          ,TRAFFIC,Non Incapacitating Injury,12/06/2020,TARPON SPRINGS RD  /  SPENCER RD,33556
1057803,2018-226147          ,FRAUD,FRAUD-OTHER,04/02/2018,18200 BLOCK WAYNE RD,33556
1066545,2018-317223          ,TRAFFIC,Non Incapacitating Injury,05/07/2018,GUNN HW / CRESCENT RD,33556
1075759,2018-415959          ,TRAFFIC,Property Damage,06/16/2018,GUNN HW / SOUTH MOBLEY RD,33556
1079738,2018-462891          ,TRAFFIC,Non Incapacitating Injury,07/05/2018,SOUTH MOBLEY RD / GUNN HW,33556
1085483,2018-530691          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,08/01/2018,6500 BLOCK THOROUGHBRED LP,33556
1091202,2018-593675          ,DUI,DUI (DRIVING UNDER INFLUENCE),08/26/2018,BOY SCOUT RD / OAKLEY SCOTT LN,33556
1095905,2018-643958          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,09/15/2018,8600 BLOCK VIVIAN BASS WY,33556
1102523,2018-714694          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,10/13/2018,17100 BLOCK JOURNEYS END DR,33556
1119134,2018-888390          ,BATTERY,BATTERY-SIMPLE,12/25/2018,11600 BLOCK INNFIELDS DR,33556
1135882,2019-166848          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/09/2019,16300 BLOCK RACE TRACK RD,33556
1149433,2019-316642          ,THEFT,SHOPLIFTING,05/06/2019,17600 BLOCK GUNN HW,33556
1195716,2019-846406          ,BURGLARY,BURGLARY RESIDENCE / FORCED,11/25/2019,18500 BLOCK CRAWLEY RD,33556
1196503,2019-856049          ,DRUGS,DRUG PARAPHERNALIA,11/29/2019,PATTERSON RD  /  EAGLES ENTRY DR,33556
1227678,2020-297584          ,DRUGS,DRUG PARAPHERNALIA,05/04/2020,TARPON SPRINGS RD  /  TYLER RD,33556
1227744,2020-1500887         ,FRAUD,FRAUD-CREDIT CARD,05/04/2020,8500 BLOCK GUNN HW,33556
1233878,2020-372141          ,TRAFFIC,Non Incapacitating Injury,06/06/2020,PATTERSON RD  /  EAGLES ENTRY DR,33556
1240124,2020-447627          ,FRAUD,FRAUD-OTHER,07/10/2020,15600 BLOCK EASTBOURN DR,33556
1240602,2020-453326          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,07/13/2020,16000 BLOCK MCGLAMERY RD,33556
1240974,2020-459851          ,TRAFFIC,Property Damage,07/15/2020,RACE TRACK RD  /  GUNN HW,33556
1244498,2020-504606          ,TRAFFIC,Property Damage,08/05/2020,BOY SCOUT RD  /  ECHO LAKE DR,33556
1259251,2020-672561          ,BURGLARY,BURGLARY BUSINESS/ FORCED,10/19/2020,9700 BLOCK GUNN HW,33556
1263227,2020-720919          ,TRAFFIC,Non Incapacitating Injury,11/07/2020,RACE TRACK RD  /  PATTERSON RD,33556
1276726,2021-1500121         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,01/14/2021,8500 BLOCK BETH CT,33556
1045486,2018-101935          ,TRAFFIC,Property Damage,02/11/2018,TARPON SPRINGS RD / JORENE RD,33556
1051208,2018-159433          ,DRUGS,DRUGS/NARCOTICS,03/06/2018,17900 BLOCK GUNN HW,33556
1060442,2018-252979          ,DRUGS,DRUGS/NARCOTICS,04/12/2018,15600 BLOCK BEREA DR,33556
1063502,2018-286542          ,TRAFFIC,Non Incapacitating Injury,04/25/2018,PATTERSON RD / TARPON SPRINGS RD,33556
1063631,2018-287425          ,BATTERY,BATTERY-SIMPLE,04/25/2018,18300 BLOCK WAYNE RD,33556
1068377,2018-336359          ,FRAUD,FRAUD-IMPERSONATION,05/15/2018,19100 BLOCK TYLER RD,33556
1083502,2018-506721          ,BATTERY,BATTERY-SIMPLE,07/22/2018,8400 BLOCK PETERSON RD,33556
1084481,2018-518628          ,TRAFFIC,Property Damage,07/27/2018,GUNN HW / PETERSON RD,33556
1085148,2018-525066          ,TRAFFIC,Property Damage,07/30/2018,ROYAL GEORGE AV / SHINNECOCK DR,33556
1092032,2018-599837          ,TRAFFIC,Property Damage,08/29/2018,BOY SCOUT RD / GARDEN LAKE CR,33556
1094245,2018-626305          ,TRAFFIC,Non Incapacitating Injury,09/08/2018,SOUTH MOBLEY RD / GUNN HW,33556
1108975,2018-595925          ,TRAFFIC,Property Damage,11/10/2018,BOY SCOUT RD/TARPON SPRINGS RD,33556
1111975,2018-814258          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,11/24/2018,12900 BLOCK ROYAL GEORGE AV,33556
1129164,2019-96527           ,TRAFFIC,Non Incapacitating Injury,02/09/2019,GUNN HW / VAN DYKE RD,33556
1139652,2019-209405          ,TRAFFIC,Property Damage,03/26/2019,GUNN HW / LUTZ LAKE FERN RD,33556
1143608,2019-253374          ,FRAUD,FRAUD-OTHER,04/12/2019,8400 BLOCK NORTH MOBLEY RD,33556
1147306,2019-294107          ,BATTERY,BATTERY-SIMPLE,04/27/2019,16100 BLOCK MUIRFIELD DR,33556
1156841,2019-396834          ,FRAUD,FRAUD-IMPERSONATION,06/06/2019,18700 BLOCK RUSTIC WOODS TL,33556
1165789,2019-506266          ,TRAFFIC,Property Damage,07/17/2019,BOY SCOUT RD  /  TARPON SPRINGS RD,33556
1183542,2019-707441          ,TRAFFIC,Property Damage,10/02/2019,VAN DYKE RD  /  GUNN HW,33556
1198879,2019-882977          ,TRAFFIC,Property Damage,12/10/2019,PATTERSON RD  /  RACE TRACK RD,33556
1225743,2020-273828          ,TRAFFIC,Incapacitating,04/21/2020,17900 BLOCK PATTERSON RD,33556
1243722,2020-493675          ,TRAFFIC,Property Damage,07/31/2020,GUNN HW  /  NORTH MOBLEY RD,33556
1244761,2020-505467          ,THEFT,GRAND THEFT - ALL OTHER,08/06/2020,17700 BLOCK GUNN HW,33556
1260954,2020-1502753         ,FRAUD,FRAUD-SWINDLE,10/27/2020,7200 BLOCK COLLEY RD,33556
1261100,2020-692443          ,TRAFFIC,Property Damage,10/27/2020,GUNN HW  /  DONNA LU DR,33556
1266633,2020-1503020         ,FRAUD,FRAUD-IMPERSONATION,11/24/2020,15500 BLOCK EASTBOURN DR,33556
1047647,2018-125811          ,TRAFFIC,Property Damage,02/20/2018,BROWN RD / NORTH MOBLEY RD,33556
1050435,2018-152552          ,DRUGS,DRUGS/NARCOTICS,03/02/2018,RACE TRACK RD / GATOR HOLE RD,33556
1065274,2018-304342          ,TRAFFIC,Property Damage,05/02/2018,GUNN HW / SOUTH MOBLEY RD,33556
1080485,2018-470940          ,TRAFFIC,Property Damage,07/08/2018,PATTERSON RD / TARPON SPRINGS RD,33556
1084381,2018-513400          ,TRAFFIC,Property Damage,07/26/2018,16300 BLOCK MUIRFIELD DR,33556
1098089,2018-669345          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,09/25/2018,17300 BLOCK HUBERS CT,33556
1114740,2018-844280          ,TRAFFIC,Property Damage,12/06/2018,SOUTH MOBLEY RD / GUNN HW,33556
1119835,2018-896367          ,BATTERY,BATTERY-SIMPLE,12/28/2018,16400 BLOCK TURNBURY OAK DR,33556
1126204,2019-64293           ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,01/27/2019,9000 BLOCK NORTH MOBLEY RD,33556
1130057,2019-106731          ,TRAFFIC,Property Damage,02/13/2019,11500 BLOCK INNFIELDS DR,33556
1139798,2019-212390          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/27/2019,18700 BLOCK TYLER RD,33556
1149330,2019-315703          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/06/2019,16500 BLOCK HUTCHISON RD,33556
1175925,2019-621917          ,TRAFFIC,Property Damage,08/30/2019,GUNN HW  /  VAN DYKE RD,33556
1179423,2019-663287          ,TRAFFIC,Non Incapacitating Injury,09/15/2019,ROYAL GEORGE AV  /  KING JAMES CT,33556
1182835,2019-699431          ,TRAFFIC,Non Incapacitating Injury,09/29/2019,LUTZ LAKE FERN RD  /  ANGEL LN,33556
1185454,2019-727974          ,TRAFFIC,Non Incapacitating Injury,10/10/2019,GUNN HW  /  KEYSTONE CROSSING BL,33556
1197923,2019-872973          ,BATTERY,BATTERY-SIMPLE,12/06/2019,19300 BLOCK SHORTLEAF PINE LN,33556
1219623,2020-191386          ,TRAFFIC,Property Damage,03/12/2020,GUNN HW  /  OLD COUNTRY RD,33556
1238192,2020-427061          ,TRAFFIC,Property Damage,06/30/2020,GUNN HW  /  NORTH MOBLEY RD,33556
1245448,2020-505807          ,TRAFFIC,Fatal Injury,08/10/2020,LUTZ LAKE FERN RD / BARRIE ACRES TL,33558
