OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1232649,2020-357141          ,TRAFFIC,Property Damage,05/30/2020,8300 BLOCK ELM ST W,33615
1232841,2020-358837          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/31/2020,8000 BLOCK HILLSBOROUGH AV W,33615
1233694,2020-371914          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/05/2020,7900 BLOCK JACKSON SPRINGS RD,33615
1235168,2020-387834          ,BATTERY,BATTERY-SIMPLE,06/13/2020,8800 BLOCK HILLSBOROUGH AV W,33615
1236353,2020-404188          ,TRAFFIC,Property Damage,06/20/2020,LONGBOAT BL E  /  HILLSBOROUGH AV W,33615
1237020,2020-414008          ,TRAFFIC,Property Damage,06/24/2020,MEMORIAL HW  /  HILLSBOROUGH AV W,33615
1243140,2020-487606          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/28/2020,9800 BLOCK COMPASS POINT WY,33615
1245530,2020-517732          ,BATTERY,BATTERY-SIMPLE,08/11/2020,10100 BLOCK SPRINGTREE CT,33615
1245633,2020-516283          ,TRAFFIC,Property Damage,08/11/2020,7900 BLOCK SAVANAH PALM PL,33615
1250462,2020-574000          ,TRAFFIC,Property Damage,09/06/2020,WATERS AV W  /  SHELDON RD,33615
1250545,2020-575610          ,BURGLARY,BURGLARY BUSINESS/NO FORCE,09/07/2020,6900 BLOCK SHELDON RD,33615
1253104,2020-605175          ,BATTERY,BATTERY-SIMPLE,09/20/2020,8800 BLOCK BRENNAN CR,33615
1253671,2020-1502423         ,FRAUD,FRAUD-CREDIT CARD,09/23/2020,8700 BLOCK BAY POINTE DR,33615
1255626,2020-633271          ,THEFT,THEFT VEHICLE & OTHER MOBILE,10/02/2020,5800 BLOCK PORTSMOUTH DR,33615
1257100,2020-648704          ,TRAFFIC,Property Damage,10/09/2020,HILLSBOROUGH AV W  /  TNC BL,33615
1257355,2020-652342          ,TRAFFIC,Non Incapacitating Injury,10/10/2020,HILLSBOROUGH AV W  /  LAGOON ST S,33615
1258119,2020-660662          ,THEFT,THEFT MOTOR VEHICLE PARTS,10/14/2020,5700 BLOCK MEMORIAL HW,33615
1260180,2020-683573          ,TRAFFIC,Incapacitating,10/23/2020,MEMORIAL HW  /  SHELDON RD,33615
1262038,2020-705035          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/01/2020,5400 BLOCK SHELDON RD,33615
1262974,2020-715498          ,THEFT,THEFT FROM A BUILDING,11/05/2020,5900 BLOCK MEMORIAL HW,33615
1263887,2020-726498          ,TRAFFIC,Property Damage,11/10/2020,HILLSBOROUGH AV W  /  SHELDON RD,33615
1269881,2020-795631          ,BURGLARY,THEFT FROM A VEHICLE,12/10/2020,7700 BLOCK HINSDALE DR,33615
1270671,2020-805322          ,THEFT,THEFT VEHICLE & OTHER MOBILE,12/14/2020,9300 BLOCK MEMORIAL HW,33615
1275351,2021-15154           ,TRAFFIC,Non Incapacitating Injury,01/07/2021,WATERS AV W  /  SHELDON RD,33615
1277249,2021-35741           ,BATTERY,BATTERY-SIMPLE,01/17/2021,8800 BLOCK HILLSBOROUGH AV W,33615
1044394,2018-90315           ,THEFT,THEFT FROM A BUILDING,02/06/2018,8400 BLOCK WOODLAKE DR,33615
1047520,2018-122870          ,DRUGS,DRUGS/NARCOTICS,02/19/2018,6900 BLOCK SHELDON RD,33615
1048098,2017-883500          ,TRAFFIC,Property Damage,02/21/2018,HILLSBOROUGH AV W / WEBB RD,33615
1048310,2018-131549          ,TRAFFIC,Non Incapacitating Injury,02/22/2018,TIMBERLANE DR / FOREST NORTH CT,33615
1049077,2018-139510          ,FIRE,FIRE INVESTIGATION,02/26/2018,8500 BLOCK FOXCROFT DR,33615
1051181,2018-160068          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/06/2018,8300 BLOCK BAY POINTE DR,33615
1052266,2018-169277          ,TRAFFIC,Property Damage,03/09/2018,WATERS AV W / WILSKY BL,33615
1052455,2018-170608          ,BATTERY,BATTERY-SIMPLE,03/10/2018,6700 BLOCK LARIMER DR,33615
1054055,2018-188521          ,TRAFFIC,Property Damage,03/17/2018,SHELDON RD / WATERS AV W,33615
1054115,2018-186687          ,BATTERY,BATTERY-SIMPLE,03/17/2018,6100 BLOCK MEMORIAL HW,33615
1054244,2018-188977          ,BATTERY,BATTERY-SIMPLE,03/18/2018,5800 BLOCK MEMORIAL HW,33615
1056116,2018-209323          ,TRAFFIC,Property Damage,03/26/2018,MEMORIAL HW / WEBB RD,33615
1060544,2018-252960          ,FRAUD,FRAUD-IMPERSONATION,04/12/2018,7600 BLOCK DE SOTO CT,33615
1061795,2018-268874          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,04/18/2018,5800 BLOCK MIDDLESEX DR,33615
1067394,2018-328144          ,BATTERY,BATTERY-SIMPLE,05/11/2018,8300 BLOCK CRYSTAL HARBOUR DR,33615
1067709,2018-330070          ,ASSAULT,AGGRAVATED ASSAULT,05/12/2018,5800 BLOCK MEMORIAL HW,33615
1069329,2018-344966          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,05/18/2018,7500 BLOCK WINGING WAY DR,33615
1070245,2018-356024          ,THEFT,THEFT FROM A BUILDING,05/23/2018,5700 BLOCK MEMORIAL HW,33615
1070454,2018-355755          ,THEFT,SHOPLIFTING,05/23/2018,8600 BLOCK HILLSBOROUGH AV W,33615
1072967,2018-386074          ,TRAFFIC,Non Incapacitating Injury,06/04/2018,MEMORIAL HW / HILLSBOROUGH AV W,33615
1074072,2018-397842          ,DRUGS,DRUGS/NARCOTICS,06/09/2018,WOODBRIDGE BL / GATEWAY CT,33615
1074095,2018-399909          ,DRUGS,DRUGS/NARCOTICS,06/09/2018,TNC BL / MURRAY HILL DR,33615
1076219,2018-420415          ,BATTERY,BATTERY-SIMPLE,06/18/2018,7600 BLOCK PINERY WY,33615
1076797,2018-430099          ,TRAFFIC,Property Damage,06/21/2018,WOOD LAKE BL / REDBRAES DR,33615
1077942,2018-442243          ,TRAFFIC,Property Damage,06/26/2018,SHELDON RD / CROWN BL,33615
1078904,2018-451576          ,TRAFFIC,Property Damage,06/30/2018,5600 BLOCK FOREST HAVEN CR,33615
1081626,2018-484702          ,DRUGS,DRUGS/NARCOTICS,07/13/2018,WATERS AV W / NORTHBRIDGE BL,33615
1082731,2018-495201          ,BURGLARY,THEFT FROM A VEHICLE,07/18/2018,5500 BLOCK HARBORSIDE DR,33615
1083581,2018-507575          ,BATTERY,BATTERY-AGGRAVATED,07/23/2018,8200 BLOCK ROYAL SAND CR,33615
1083647,2018-509336          ,BATTERY,BATTERY-SIMPLE,07/23/2018,8300 BLOCK SANDSTONE LAKE DR,33615
1086392,2018-539198          ,THEFT,GRAND THEFT - ALL OTHER,08/05/2018,8400 BLOCK FLAGSTONE DR,33615
1086518,2018-541073          ,BURGLARY,THEFT FROM A VEHICLE,08/06/2018,4900 BLOCK MURRAY HILL DR,33615
1087580,2018-551938          ,TRAFFIC,Property Damage,08/10/2018,SHELDON RD / HAMILTON AV W,33615
1088221,2018-559951          ,TRAFFIC,Non Incapacitating Injury,08/13/2018,MEMORIAL HW / CLUB CAPTIVA DR,33615
1091072,2018-589601          ,DRUGS,DRUGS/NARCOTICS,08/25/2018,WILSKY BL / PINERY WY,33615
1091579,2018-598368          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,08/28/2018,9200 BLOCK TUDOR DR,33615
1096923,2018-656523          ,THEFT,THEFT MOTOR VEHICLE PARTS,09/20/2018,9300 BLOCK MEMORIAL HW,33615
1099133,2018-680634          ,TRAFFIC,Property Damage,09/29/2018,SHELDON RD / LIGHTHOUSE LANDING CT,33615
1102602,2018-714725          ,BATTERY,BATTERY-AGGRAVATED,10/13/2018,4800 BLOCK BAY CREST DR,33615
1103621,2018-728498          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/18/2018,7900 BLOCK SAVANAH PALM PL,33615
1107623,2018-767028          ,BATTERY,FELONY BATTERY,11/04/2018,7200 BLOCK RIVERWOOD BL,33615
1109492,2018-786907          ,FRAUD,FRAUD-SWINDLE,11/12/2018,9800 BLOCK COMPASS POINT WY,33615
1110365,2018-798048          ,BATTERY,BATTERY-SIMPLE,11/16/2018,5400 BLOCK SHELDON RD,33615
1110388,2018-797379          ,BATTERY,BATTERY-SIMPLE,11/16/2018,8700 BLOCK JACKSON SPRINGS RD,33615
1111367,2018-805281          ,BATTERY,BATTERY-SIMPLE,11/20/2018,8300 BLOCK SHELDON RD,33615
1111407,2018-805873          ,DRUGS,DRUG PARAPHERNALIA,11/20/2018,9200 BLOCK PATTERSON ST W,33615
1112174,2018-816359          ,THEFT,THEFT VEHICLE & OTHER MOBILE,11/25/2018,10900 BLOCK MEMORIAL HW,33615
1112177,2018-815854          ,BATTERY,BATTERY-AGGRAVATED,11/25/2018,8000 BLOCK DOVE DR,33615
1119004,2018-886283          ,TRAFFIC,Property Damage,12/24/2018,ELM ST W / TNC BL,33615
1119024,2018-886179          ,TRAFFIC,Property Damage,12/24/2018,SHELDON RD / HILLSBOROUGH AV W,33615
1119708,2018-896570          ,TRAFFIC,Property Damage,12/28/2018,MEMORIAL HW / SAVANNAH TRACE CR,33615
1122044,2019-21804           ,BATTERY,BATTERY-SIMPLE,01/09/2019,7500 BLOCK PAULA DR,33615
1123770,2019-037903          ,TRAFFIC,Property Damage,01/16/2019,MEMORIAL HW / CIVIC RD,33615
1132409,2019-131013          ,TRAFFIC,Non Incapacitating Injury,02/22/2019,HANLEY RD / HOLLOWELL DR,33634
1132489,2019-132550          ,TRAFFIC,Non Incapacitating Injury,02/23/2019,PAT BL / SPRING VALLEY DR,33615
1134109,2019-148401          ,FRAUD,FRAUD-CREDIT CARD,03/01/2019,10400 BLOCK HARBORBLUFF WY,33615
1135234,2019-159810          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/06/2019,4300 BLOCK BAYSIDE VLG DR,33615
